ride ID,rider name,driver ID,promotion used?,wait time,ride duration,ride cost,revenue earned
6352.0,Matthew Gaines DDS,4809.0,yes,21.0,18.0,23.97,4.794
4829.0,Jesus Walker,4774.0,yes,23.0,29.0,14.89,2.978
914.0,Karl Thompson,2435.0,yes,18.0,7.0,7.71,1.542
2745.0,Richard Glenn,2471.0,yes,13.0,27.0,37.63,7.526000000000001
3272.0,Donna Galloway,48.0,yes,22.0,18.0,26.83,5.366
2819.0,Jacob Davis,4790.0,yes,18.0,18.0,21.17,4.234
2311.0,David Gardner,2295.0,yes,15.0,10.0,13.92,2.784
8201.0,Brittany Medina,3145.0,yes,24.0,17.0,21.73,4.346
3428.0,Ralph Wright,272.0,yes,8.0,27.0,30.39,6.078
7315.0,Catherine Johnson,80.0,yes,13.0,14.0,7.85,1.5699999999999998
4180.0,Joseph Ayala,1859.0,yes,19.0,17.0,9.29,1.8579999999999999
476.0,David Gray,4619.0,yes,21.0,19.0,17.9,3.5799999999999996
8515.0,Lisa Reynolds,1266.0,yes,13.0,11.0,11.03,2.206
2017.0,Oscar Huff,3760.0,yes,9.0,23.0,28.37,5.674
2636.0,Kevin George,2323.0,yes,9.0,5.0,7.2,1.44
5504.0,Michelle Boyd,2383.0,yes,10.0,7.0,9.72,1.9440000000000002
8497.0,Joshua Baker,118.0,yes,15.0,24.0,32.22,6.444
1258.0,Corey Davis,3933.0,yes,9.0,20.0,9.3,1.86
2937.0,Austin Floyd,837.0,yes,13.0,21.0,23.37,4.674
8217.0,Charles Aguilar,4638.0,yes,20.0,24.0,35.76,7.151999999999999
931.0,Victor Simon,1902.0,yes,20.0,30.0,37.18,7.436
3599.0,Helen Garrett,2021.0,yes,12.0,9.0,12.24,2.448
2986.0,Michelle Johnson,606.0,yes,18.0,10.0,8.22,1.6440000000000001
1082.0,Sergio Giles,4606.0,yes,19.0,18.0,14.29,2.8579999999999997
9601.0,Joshua Long,4610.0,yes,23.0,9.0,10.55,2.1100000000000003
62.0,Michelle Roth,937.0,yes,13.0,29.0,41.49,8.298
3600.0,Elizabeth West,3886.0,yes,24.0,19.0,22.56,4.512
4885.0,Jeremy Miller,4347.0,yes,14.0,27.0,27.8,5.5600000000000005
5386.0,Megan Chambers,964.0,yes,7.0,12.0,12.23,2.446
4573.0,Teresa Kemp,1250.0,yes,21.0,28.0,39.63,7.926
5106.0,Sherri Thompson,440.0,yes,21.0,29.0,33.94,6.787999999999999
1051.0,Alyssa Mcbride,2963.0,yes,10.0,16.0,9.04,1.8079999999999998
241.0,John Lewis,4436.0,yes,20.0,29.0,41.4,8.28
6089.0,Brent Pierce,4775.0,yes,21.0,29.0,33.18,6.636
9857.0,Shannon Johnson,2339.0,yes,16.0,11.0,3.72,0.744
8389.0,Corey Perez,1603.0,yes,5.0,27.0,34.85,6.970000000000001
8114.0,Jane Dixon,4522.0,yes,6.0,25.0,29.49,5.898
6196.0,Kristen Ferguson,1453.0,yes,21.0,12.0,12.89,2.5780000000000003
1947.0,Nicole Boyer,4126.0,yes,14.0,30.0,44.78,8.956
7023.0,Kyle Harrison,3687.0,yes,7.0,13.0,11.6,2.32
6371.0,Kelly Henderson,4668.0,yes,5.0,23.0,32.68,6.536
6187.0,Courtney Brown,1767.0,yes,5.0,29.0,42.61,8.522
4118.0,Alicia Hendricks,3298.0,yes,11.0,30.0,38.02,7.604000000000001
8545.0,Robert Fisher,423.0,yes,22.0,29.0,33.94,6.787999999999999
7589.0,Kelly Wilson,4998.0,yes,11.0,30.0,29.15,5.83
1050.0,Priscilla Jensen,3345.0,yes,19.0,27.0,35.1,7.0200000000000005
4986.0,Joseph Coleman,739.0,yes,6.0,8.0,8.4,1.6800000000000002
803.0,Tanya Johnson,4065.0,yes,13.0,23.0,17.9,3.5799999999999996
4942.0,Laura Parrish,968.0,yes,24.0,16.0,23.12,4.6240000000000006
3256.0,Kevin Scott,3427.0,yes,10.0,30.0,29.99,5.997999999999999
1848.0,Pamela Crosby,2580.0,yes,11.0,23.0,25.37,5.074
1996.0,Vickie Hughes,913.0,yes,22.0,6.0,8.02,1.6039999999999999
6232.0,Gary Taylor,4118.0,yes,13.0,11.0,12.38,2.476
3502.0,Maria Rogers,1980.0,yes,17.0,5.0,7.33,1.466
6625.0,Timothy Gordon,1188.0,yes,9.0,24.0,28.6,5.720000000000001
4495.0,Carl Roth,3132.0,yes,9.0,17.0,25.12,5.024
3745.0,Lori Myers,4311.0,yes,20.0,21.0,21.53,4.306
5128.0,Christina Ayala,4989.0,yes,8.0,23.0,32.95,6.590000000000001
548.0,Justin Wilson,2496.0,yes,5.0,21.0,22.16,4.432
3315.0,Aaron Torres,439.0,yes,11.0,14.0,18.18,3.636
2426.0,Lauren Hanson,2926.0,yes,21.0,15.0,20.93,4.186
9898.0,Jeremy Forbes,4474.0,yes,24.0,19.0,23.03,4.606
1375.0,Tammy Gonzalez,568.0,yes,19.0,22.0,25.04,5.008
7727.0,Matthew James,191.0,yes,12.0,7.0,9.43,1.886
117.0,Erin Barker,1640.0,yes,23.0,19.0,22.08,4.4159999999999995
9387.0,James Hicks,4050.0,yes,18.0,8.0,7.5,1.5
5696.0,David Fischer,2142.0,yes,17.0,10.0,11.5,2.3
169.0,Diana Greene,1144.0,yes,20.0,29.0,40.06,8.012
6689.0,Christian Bennett,2906.0,yes,16.0,15.0,12.51,2.502
7864.0,Sarah Mueller,569.0,yes,15.0,26.0,19.8,3.96
2526.0,Daniel Mullins,4693.0,yes,10.0,26.0,28.85,5.7700000000000005
56.0,Jennifer Young,3043.0,yes,5.0,27.0,24.31,4.862
4917.0,Roger Simpson,3899.0,yes,21.0,6.0,5.14,1.028
8182.0,Jerome Townsend,2249.0,yes,14.0,18.0,12.56,2.512
3305.0,Kristy Russo,549.0,yes,11.0,13.0,16.02,3.2039999999999997
50.0,Jason James MD,4082.0,yes,20.0,27.0,38.58,7.715999999999999
1383.0,Kent Whitehead,286.0,yes,5.0,13.0,18.06,3.6119999999999997
9733.0,Alicia Cameron,2300.0,yes,17.0,25.0,31.43,6.286
3072.0,Scott Bowers,121.0,yes,10.0,27.0,16.06,3.2119999999999997
9390.0,Deborah Allen,3204.0,yes,13.0,16.0,12.7,2.54
4709.0,Gary Reese,4866.0,yes,5.0,28.0,20.21,4.042
5614.0,Jennifer Vaughan,2553.0,yes,16.0,9.0,9.24,1.848
7891.0,Jacqueline Smith,698.0,yes,6.0,10.0,14.53,2.9059999999999997
3308.0,Jesus Bennett,3799.0,yes,16.0,9.0,10.02,2.004
7843.0,Holly Vasquez,1131.0,yes,20.0,18.0,25.47,5.093999999999999
8809.0,Elizabeth Stafford,4041.0,yes,5.0,15.0,17.18,3.436
702.0,Linda Jackson,4352.0,yes,7.0,5.0,7.44,1.488
5618.0,Garrett Serrano,1982.0,yes,7.0,14.0,17.12,3.4240000000000004
5693.0,Kathy Wells,4048.0,yes,24.0,18.0,17.59,3.518
7584.0,Kristina Lopez,1757.0,yes,14.0,25.0,28.83,5.766
6390.0,Michael Kelly,363.0,yes,20.0,6.0,2.43,0.48600000000000004
2438.0,Christina Harris,4720.0,yes,9.0,27.0,40.16,8.032
7992.0,Judith Johnson,1052.0,yes,6.0,12.0,13.3,2.66
7211.0,Aaron Smith,2685.0,yes,15.0,26.0,22.68,4.536
3664.0,Jesse Ramirez,1139.0,yes,6.0,19.0,28.19,5.638
9973.0,Wayne Jones,1176.0,yes,5.0,19.0,25.26,5.0520000000000005
1844.0,Terrence Russell,3258.0,yes,13.0,23.0,32.1,6.42
9136.0,Gavin Shaffer,1203.0,yes,21.0,19.0,21.57,4.314
3267.0,Bradley Patton,4585.0,yes,23.0,26.0,38.43,7.686
3230.0,Barbara Wallace,3251.0,yes,12.0,25.0,29.73,5.946
8196.0,Amy Green,976.0,yes,10.0,21.0,14.87,2.9739999999999998
5577.0,Kaitlyn Johnson,4671.0,yes,20.0,5.0,3.38,0.6759999999999999
764.0,Jason Cantrell,740.0,yes,7.0,16.0,23.15,4.63
1179.0,Kevin Lopez,4338.0,yes,8.0,24.0,30.01,6.002000000000001
4580.0,Jennifer Beck,4366.0,yes,6.0,25.0,35.23,7.045999999999999
7242.0,Michelle Conner,3477.0,yes,23.0,21.0,15.82,3.164
876.0,Cheryl Payne,241.0,yes,22.0,23.0,23.31,4.662
7107.0,Kelly Higgins,2343.0,yes,14.0,8.0,11.0,2.2
509.0,Katie Wagner,2188.0,yes,18.0,10.0,11.43,2.286
8625.0,Devin Miller,972.0,yes,11.0,10.0,10.57,2.114
236.0,Teresa Rivera,2075.0,yes,20.0,15.0,19.72,3.944
3769.0,Alicia Gonzalez DVM,4362.0,yes,6.0,7.0,6.92,1.384
9986.0,Teresa Phillips,1353.0,yes,22.0,9.0,9.46,1.8920000000000001
9667.0,Mrs. Crystal Smith,1546.0,yes,24.0,11.0,7.66,1.532
7499.0,Marc Jordan,3829.0,yes,17.0,20.0,20.61,4.122
3704.0,Thomas Chandler,3596.0,yes,14.0,23.0,30.89,6.178
1807.0,Michael Williams,4968.0,yes,6.0,14.0,15.92,3.184
9834.0,Carl Williams,4727.0,yes,6.0,13.0,18.57,3.714
8403.0,Derrick Hawkins,1375.0,yes,24.0,21.0,18.3,3.66
9507.0,Veronica Sparks,4925.0,yes,18.0,29.0,25.42,5.0840000000000005
1350.0,Reginald Quinn,2094.0,yes,13.0,19.0,21.15,4.2299999999999995
4618.0,Melissa Watson,3649.0,yes,8.0,22.0,22.01,4.402
6382.0,Marcia Rice,2358.0,yes,14.0,19.0,19.12,3.8240000000000003
826.0,William Wilson,1280.0,yes,18.0,10.0,13.03,2.606
8527.0,Donna Fletcher,681.0,yes,10.0,25.0,17.42,3.4840000000000004
8491.0,Dawn Wood,4430.0,yes,14.0,9.0,10.7,2.1399999999999997
9374.0,Nicholas Martinez,3075.0,yes,8.0,13.0,12.1,2.42
7104.0,Karen Oneal,4520.0,yes,13.0,17.0,6.55,1.31
9950.0,Lauren Campbell,620.0,yes,13.0,29.0,30.21,6.042
2562.0,Rodney Lopez,2584.0,yes,21.0,22.0,28.09,5.618
7642.0,Yvette Nunez,3640.0,yes,10.0,24.0,19.14,3.8280000000000003
2040.0,Richard Hill,1006.0,yes,15.0,7.0,10.21,2.0420000000000003
264.0,Patricia Castaneda,784.0,yes,13.0,27.0,11.12,2.2239999999999998
8458.0,Gary Preston,1865.0,yes,14.0,26.0,29.66,5.932
1361.0,Samantha Villanueva,3569.0,yes,17.0,22.0,31.38,6.276
4102.0,Rebecca Peterson,1433.0,yes,22.0,16.0,23.65,4.7299999999999995
3115.0,Jason Ford,882.0,yes,5.0,8.0,8.49,1.698
2010.0,Mary Williams,2828.0,yes,21.0,22.0,10.9,2.18
438.0,Tina Fuentes,3394.0,yes,20.0,5.0,4.99,0.998
804.0,Sara Benitez,2364.0,yes,15.0,22.0,31.15,6.2299999999999995
8260.0,Michelle Sanchez,2164.0,yes,13.0,15.0,17.55,3.5100000000000002
7899.0,Andrew Thompson,3309.0,yes,8.0,6.0,7.86,1.572
8854.0,Mary Morris,2810.0,yes,16.0,12.0,8.79,1.7579999999999998
3771.0,Angela Anderson,2989.0,yes,16.0,12.0,17.24,3.4479999999999995
1537.0,Lori Rodriguez,1247.0,yes,12.0,5.0,6.34,1.268
1301.0,Benjamin Hall,699.0,yes,11.0,14.0,17.23,3.446
6530.0,Andre Michael,2909.0,yes,24.0,6.0,4.36,0.8720000000000001
1704.0,Matthew Flores,4139.0,yes,21.0,24.0,34.73,6.946
1394.0,Crystal Page,1809.0,yes,10.0,30.0,32.75,6.55
7322.0,Jennifer Gardner,2560.0,yes,21.0,10.0,13.96,2.7920000000000003
9144.0,Steven Lopez,294.0,yes,10.0,15.0,22.46,4.492
7601.0,Linda Davis,4580.0,yes,13.0,23.0,32.56,6.5120000000000005
6474.0,Michael Frazier,4424.0,yes,19.0,16.0,16.1,3.22
9550.0,Autumn Harrison,360.0,yes,22.0,14.0,20.62,4.1240000000000006
5638.0,Calvin Wilson,4724.0,yes,19.0,9.0,9.42,1.884
8167.0,Jessica Knight,3408.0,yes,17.0,17.0,22.07,4.414
3902.0,Jason Adams,874.0,yes,11.0,11.0,13.67,2.734
2775.0,Cody Miller,1444.0,yes,17.0,25.0,29.04,5.808
1679.0,Jared Daniels,1720.0,yes,13.0,28.0,11.04,2.2079999999999997
9565.0,Daniel Fleming,1289.0,yes,10.0,18.0,22.08,4.4159999999999995
861.0,Paul Long,4469.0,yes,23.0,24.0,26.44,5.288
2427.0,Cheryl Lynch,1246.0,yes,21.0,9.0,7.64,1.528
223.0,Jessica Zimmerman,1287.0,yes,12.0,6.0,8.37,1.674
8538.0,Todd Norris,2016.0,yes,18.0,16.0,18.63,3.726
9681.0,James Howard,3865.0,yes,15.0,30.0,27.63,5.526
6544.0,Emily Watts,40.0,yes,6.0,23.0,30.93,6.186
5926.0,Alan Wright,2199.0,yes,24.0,25.0,35.96,7.192
6796.0,Sarah Kennedy,277.0,yes,19.0,20.0,28.74,5.747999999999999
1058.0,Michael Harrison,3181.0,yes,8.0,5.0,7.18,1.436
8181.0,Bryan Cox,4021.0,yes,19.0,5.0,4.66,0.932
9649.0,Dawn Webb,1601.0,yes,24.0,23.0,28.06,5.612
7172.0,Joe Bruce,4240.0,yes,17.0,21.0,21.6,4.32
5227.0,Nicole Bell,2036.0,yes,22.0,12.0,14.72,2.944
9941.0,Jessica Lopez,3528.0,yes,9.0,27.0,39.09,7.8180000000000005
2155.0,Michelle Murphy,2299.0,yes,19.0,15.0,9.87,1.9739999999999998
9435.0,Kenneth Newman,4010.0,yes,8.0,13.0,18.11,3.622
1464.0,Shannon Hodges,2580.0,yes,12.0,12.0,7.01,1.402
5910.0,Megan Thompson,2862.0,yes,15.0,11.0,15.97,3.194
2484.0,Mary Kelley,2491.0,yes,19.0,10.0,12.24,2.448
3355.0,Thomas Myers,4148.0,yes,16.0,13.0,18.61,3.722
7354.0,Craig Rogers,3765.0,yes,18.0,17.0,21.79,4.358
4044.0,Julie Hanson DDS,1007.0,yes,15.0,15.0,12.67,2.534
1285.0,Jonathan Wilson,1228.0,yes,10.0,21.0,29.26,5.852
7193.0,Amanda Hansen,4227.0,yes,10.0,14.0,20.11,4.022
6084.0,Joseph Scott,3214.0,yes,16.0,13.0,8.43,1.686
7516.0,Robert Tucker,618.0,yes,8.0,26.0,13.36,2.6719999999999997
2354.0,Margaret Carrillo,2183.0,yes,17.0,17.0,13.21,2.6420000000000003
736.0,Richard Nguyen,4628.0,yes,23.0,6.0,8.12,1.6239999999999999
2384.0,Martha Warner,3216.0,yes,11.0,14.0,9.71,1.9420000000000002
99.0,Patrick Jenkins,3969.0,yes,16.0,5.0,6.8,1.3599999999999999
6495.0,Jennifer Jordan MD,3889.0,yes,16.0,30.0,14.16,2.832
8232.0,Paul Benton,1678.0,yes,16.0,21.0,6.19,1.238
7540.0,Christopher Carson,2915.0,yes,24.0,15.0,17.84,3.568
3706.0,Anita Daniels,1727.0,yes,7.0,11.0,4.87,0.974
5155.0,Katherine Levy,1544.0,yes,21.0,22.0,31.71,6.3420000000000005
3133.0,Brittney Barrera PhD,4795.0,yes,9.0,25.0,35.08,7.016
9176.0,Renee Montoya,3689.0,yes,10.0,13.0,12.04,2.408
3906.0,Jade Franco,4884.0,yes,13.0,10.0,11.91,2.382
8119.0,Erik Ellis,4258.0,yes,7.0,16.0,21.82,4.364
3726.0,Christopher Hamilton,4694.0,yes,6.0,6.0,8.3,1.6600000000000001
2772.0,Jeffrey Cardenas,4052.0,yes,15.0,12.0,10.26,2.052
8250.0,Timothy Diaz,4573.0,yes,6.0,27.0,19.31,3.8619999999999997
3791.0,Gabriel Wilson,681.0,yes,7.0,28.0,36.75,7.35
539.0,Yolanda Ferguson,1080.0,yes,14.0,15.0,15.16,3.032
8287.0,Frank Chan,4875.0,yes,20.0,6.0,8.86,1.7719999999999998
6412.0,Kyle Andrews,352.0,yes,9.0,17.0,23.7,4.74
5882.0,Diamond Mays,3367.0,yes,11.0,18.0,24.49,4.898
9470.0,Michael Richard,1572.0,yes,9.0,26.0,31.11,6.2219999999999995
1943.0,Martin Taylor,4272.0,yes,6.0,22.0,27.16,5.432
2999.0,James Hensley,783.0,yes,10.0,21.0,29.54,5.9079999999999995
7521.0,Dustin Marquez,1240.0,yes,19.0,20.0,14.49,2.898
6587.0,Mary Hernandez,4621.0,yes,6.0,12.0,16.47,3.2939999999999996
5579.0,Kim Lamb,490.0,yes,14.0,23.0,25.87,5.174
141.0,Stanley Becker,4866.0,yes,11.0,29.0,40.13,8.026
4686.0,Andrew Jacobson,4222.0,yes,13.0,27.0,30.53,6.106
2059.0,Sandra Floyd,4479.0,yes,23.0,8.0,5.79,1.158
8328.0,Stacy Moore,855.0,yes,22.0,6.0,3.2,0.64
4793.0,Javier Pierce,1607.0,yes,16.0,13.0,11.49,2.298
7919.0,Cheryl Obrien,4084.0,yes,23.0,19.0,27.72,5.544
3788.0,Joshua Williams,2282.0,yes,21.0,15.0,15.46,3.092
8463.0,William Wallace,1508.0,yes,17.0,30.0,38.76,7.752
1671.0,Katherine Robinson,4928.0,yes,22.0,19.0,14.12,2.824
5389.0,John Sanchez,209.0,yes,8.0,18.0,26.71,5.3420000000000005
1967.0,Joshua Fletcher,1941.0,yes,8.0,29.0,28.13,5.6259999999999994
4679.0,Bernard Wolfe,3682.0,yes,19.0,8.0,9.13,1.826
4976.0,John Gonzales,3186.0,yes,10.0,26.0,20.36,4.072
1119.0,Willie Lamb,710.0,yes,10.0,19.0,14.25,2.85
4085.0,Nathaniel Hartman,893.0,yes,18.0,26.0,37.55,7.51
2368.0,Jonathan Powell,4025.0,yes,19.0,15.0,22.27,4.454
5059.0,Elizabeth Mason,3746.0,yes,23.0,24.0,12.91,2.582
6312.0,Brandon Diaz,3747.0,yes,10.0,28.0,37.44,7.4879999999999995
9721.0,Aaron Williams,3680.0,yes,6.0,26.0,30.28,6.056
7818.0,Ashley Knapp,51.0,yes,17.0,5.0,1.83,0.366
8361.0,Matthew Smith,4254.0,yes,9.0,13.0,10.8,2.16
3410.0,Pamela Peterson,3484.0,yes,6.0,26.0,36.15,7.2299999999999995
5597.0,Julia Roberts,2476.0,yes,9.0,9.0,11.2,2.2399999999999998
8002.0,Cheryl Thompson,2080.0,yes,24.0,8.0,11.76,2.352
5727.0,Catherine Chapman,4455.0,yes,5.0,22.0,32.06,6.412000000000001
9163.0,Amanda Rodriguez,1126.0,yes,21.0,27.0,24.61,4.922
788.0,Jack Price,1435.0,yes,15.0,6.0,3.95,0.79
8333.0,Leonard Mitchell,420.0,yes,14.0,16.0,21.66,4.332
9507.0,Joseph Williams,1672.0,yes,18.0,30.0,29.44,5.888
3352.0,Samuel Roberson,1017.0,yes,21.0,26.0,34.45,6.890000000000001
4933.0,Bobby Hogan,330.0,yes,16.0,17.0,11.47,2.294
5226.0,William Vasquez,3694.0,yes,5.0,30.0,23.62,4.724
9983.0,Alexandria Young,2394.0,yes,8.0,10.0,10.89,2.178
8902.0,Timothy Peters,1594.0,yes,14.0,22.0,19.48,3.896
9732.0,Ashley Brewer,3897.0,yes,10.0,27.0,34.71,6.942
4727.0,Nicholas Hubbard,3597.0,yes,8.0,15.0,14.13,2.826
9964.0,Alexandria Marquez,1789.0,yes,13.0,22.0,22.03,4.406000000000001
1112.0,Erika Townsend,2347.0,yes,11.0,8.0,8.09,1.6179999999999999
8966.0,Margaret Dean,375.0,yes,9.0,30.0,15.02,3.004
5927.0,Kimberly Velazquez,4331.0,yes,21.0,15.0,18.38,3.6759999999999997
6788.0,Elizabeth Powell,4308.0,yes,21.0,16.0,19.08,3.816
7129.0,Jason Gutierrez,804.0,yes,16.0,27.0,31.32,6.264
9234.0,Angel Garcia,1658.0,yes,8.0,22.0,30.72,6.144
5395.0,Mary Estrada,1740.0,yes,23.0,19.0,28.2,5.64
3708.0,Veronica Hall,3631.0,yes,17.0,20.0,21.82,4.364
7021.0,Brenda Glass,2297.0,yes,22.0,16.0,17.77,3.554
282.0,Patricia Cole,3829.0,yes,9.0,15.0,17.24,3.4479999999999995
264.0,Andrea Mathews,2591.0,yes,22.0,7.0,9.36,1.8719999999999999
5544.0,Brian Miller,4429.0,yes,13.0,13.0,14.36,2.872
6612.0,James Massey,4138.0,yes,16.0,22.0,28.47,5.694
2464.0,Lauren Nguyen,391.0,yes,11.0,29.0,32.3,6.459999999999999
594.0,Susan Smith,4370.0,yes,8.0,8.0,11.21,2.242
7979.0,Renee Nguyen,4976.0,yes,8.0,7.0,10.04,2.008
6511.0,Carrie Allen,3549.0,yes,6.0,27.0,21.95,4.39
662.0,Cynthia Hess,1035.0,yes,11.0,21.0,25.56,5.112
8784.0,David Singleton,182.0,yes,22.0,12.0,17.62,3.524
5820.0,Craig Wiggins,992.0,yes,16.0,6.0,6.77,1.3539999999999999
5430.0,Donna Thompson,3948.0,yes,10.0,22.0,24.17,4.8340000000000005
6789.0,John Hamilton,3866.0,yes,16.0,18.0,13.99,2.798
9089.0,Ashley Martin,740.0,yes,23.0,15.0,18.9,3.78
8339.0,Corey Padilla,1450.0,yes,17.0,27.0,17.96,3.592
1768.0,Jason Arnold,2765.0,yes,21.0,21.0,17.63,3.526
825.0,Bradley Chavez,1767.0,yes,16.0,13.0,18.77,3.754
3838.0,Linda Phillips,1120.0,yes,14.0,19.0,8.44,1.688
2509.0,Michael Pierce,580.0,yes,15.0,20.0,23.0,4.6
4716.0,Julia Wright MD,2761.0,yes,23.0,12.0,12.78,2.556
1558.0,Sarah Jacobson,528.0,yes,12.0,17.0,7.71,1.542
3632.0,Jody Alexander,1892.0,yes,5.0,28.0,24.48,4.896
9078.0,Linda Love,2644.0,yes,15.0,7.0,5.26,1.052
9365.0,Jacob Rivera,1944.0,yes,15.0,5.0,6.48,1.296
1501.0,Savannah Porter,4549.0,yes,18.0,14.0,9.67,1.934
670.0,Ashley Evans,25.0,yes,6.0,16.0,4.0,0.8
446.0,Ashley Allen,2525.0,yes,5.0,15.0,12.67,2.534
6347.0,James Turner,62.0,yes,24.0,10.0,12.55,2.5100000000000002
744.0,Anthony Choi,3906.0,yes,8.0,22.0,28.75,5.75
7292.0,Michelle Pierce,164.0,yes,7.0,11.0,15.69,3.138
7643.0,Carla Ray,2876.0,yes,17.0,30.0,34.12,6.824
9977.0,Melissa Anthony,624.0,yes,13.0,24.0,23.84,4.768
3557.0,Dr. Matthew Joyce,1936.0,yes,5.0,23.0,30.1,6.0200000000000005
3820.0,Robert George,3279.0,yes,11.0,11.0,14.76,2.952
4814.0,Tracy Johnson,3638.0,yes,10.0,12.0,6.07,1.214
7753.0,Richard Stevenson,4447.0,yes,16.0,16.0,21.11,4.2219999999999995
5022.0,Michelle Mclaughlin,4371.0,yes,18.0,21.0,23.61,4.7219999999999995
6050.0,Keith Blevins,4480.0,yes,16.0,9.0,4.25,0.85
560.0,Lori Dalton,118.0,yes,16.0,20.0,7.64,1.528
2751.0,Samuel Riley,4789.0,yes,10.0,22.0,19.6,3.9200000000000004
4216.0,Carrie Conner,2891.0,yes,9.0,30.0,30.1,6.0200000000000005
3401.0,Laura Hoffman,1444.0,yes,12.0,6.0,8.36,1.672
7450.0,Jared Barker,2211.0,yes,14.0,24.0,25.52,5.104
5432.0,Rita Kennedy,4837.0,yes,16.0,25.0,21.83,4.366
7619.0,Laurie Jackson,3815.0,yes,12.0,6.0,8.27,1.654
2019.0,Judith Downs,459.0,yes,24.0,7.0,8.07,1.614
9356.0,Richard Collier,4525.0,yes,14.0,28.0,26.54,5.308
8437.0,Timothy Spencer,827.0,yes,16.0,22.0,25.2,5.04
3902.0,Lauren Johnson,41.0,yes,12.0,18.0,26.63,5.326
2846.0,Heather Carr,1777.0,yes,10.0,7.0,8.83,1.766
6704.0,Brandon Rodriguez,3719.0,yes,11.0,11.0,6.45,1.29
1093.0,Patrick Nelson,3308.0,yes,11.0,15.0,14.86,2.972
8201.0,John Powell,597.0,yes,11.0,14.0,17.47,3.4939999999999998
1847.0,Miss Julia Gray DVM,4808.0,yes,8.0,10.0,14.68,2.936
1809.0,Julie Davidson,18.0,yes,19.0,24.0,14.37,2.8739999999999997
8284.0,Nicole Walker,4013.0,yes,15.0,22.0,32.69,6.537999999999999
7971.0,Nathan Lowery,3455.0,yes,5.0,15.0,20.72,4.144
8045.0,Eduardo Armstrong,4419.0,yes,12.0,8.0,5.6,1.1199999999999999
8321.0,Angela Lee,296.0,yes,20.0,9.0,13.3,2.66
6886.0,James Nelson,890.0,yes,20.0,28.0,41.79,8.358
4016.0,Jacob Snyder,19.0,yes,12.0,27.0,40.04,8.008
2526.0,David Wilson,3623.0,yes,14.0,24.0,26.62,5.324
2163.0,Laurie Tucker,754.0,yes,22.0,29.0,34.08,6.816
2309.0,Bonnie Mitchell,2930.0,yes,5.0,15.0,18.41,3.682
6769.0,Mallory Elliott,3034.0,yes,21.0,13.0,19.22,3.844
4532.0,Gregory Murillo,1595.0,yes,10.0,13.0,13.73,2.746
7098.0,Maria Watson,4067.0,yes,10.0,26.0,35.92,7.184
8755.0,Eugene Smith,4259.0,yes,9.0,12.0,13.3,2.66
8783.0,Katherine Kelly,978.0,yes,19.0,25.0,35.47,7.093999999999999
4088.0,Aaron Stevens,4092.0,yes,15.0,25.0,34.06,6.812
6812.0,Michael Stanley,3143.0,yes,15.0,13.0,11.34,2.268
8553.0,Gabriel Ball,2288.0,yes,14.0,25.0,20.83,4.1659999999999995
2111.0,Dr. Jaime Long,3323.0,yes,13.0,7.0,7.14,1.428
8183.0,Tracy Park,2057.0,yes,16.0,11.0,14.06,2.8120000000000003
6009.0,Curtis Silva,4077.0,yes,22.0,25.0,32.84,6.5680000000000005
7152.0,Eric Williams,3828.0,yes,17.0,10.0,10.12,2.024
8817.0,Joseph Rodriguez,2009.0,yes,23.0,17.0,22.77,4.554
5973.0,Brittany Rhodes,3997.0,yes,5.0,7.0,6.34,1.268
9295.0,Ronald Miller,475.0,yes,21.0,26.0,35.53,7.106
3333.0,Michele Wright,973.0,yes,19.0,9.0,12.63,2.5260000000000002
7653.0,John Murphy,4054.0,yes,12.0,30.0,17.45,3.4899999999999998
1448.0,Joseph Smith,4695.0,yes,5.0,24.0,22.3,4.46
7843.0,Edward Powell,2704.0,yes,8.0,27.0,23.86,4.772
2902.0,Marcus Moore,4570.0,yes,16.0,25.0,30.63,6.1259999999999994
768.0,James Mcclain,1015.0,yes,5.0,23.0,18.81,3.7619999999999996
1157.0,Misty Stewart,4419.0,yes,5.0,25.0,28.32,5.664
8334.0,Maureen Arnold,3061.0,yes,20.0,14.0,17.7,3.54
7664.0,Natasha Ochoa,202.0,yes,18.0,12.0,4.29,0.858
3446.0,Patricia Rojas,2375.0,yes,22.0,27.0,26.02,5.204
5938.0,David Collins,1501.0,yes,7.0,11.0,8.97,1.794
6532.0,Terrance Gallagher,1608.0,yes,16.0,8.0,5.88,1.176
5166.0,Jerry Stokes,1380.0,yes,22.0,29.0,39.91,7.981999999999999
3098.0,Kelly Dominguez,4948.0,yes,7.0,17.0,21.06,4.212
6161.0,Terri Harris,14.0,yes,14.0,15.0,15.37,3.074
4421.0,Michael Coleman,1636.0,yes,15.0,7.0,5.65,1.1300000000000001
2727.0,Mark Mendoza,2793.0,yes,6.0,16.0,9.68,1.936
6801.0,Michael Krueger,2136.0,yes,17.0,13.0,16.21,3.242
4322.0,Beverly Lopez,2899.0,yes,18.0,6.0,7.8,1.56
386.0,Timothy Harrell,893.0,yes,21.0,23.0,21.54,4.308
3425.0,Steven Mccann,498.0,yes,11.0,15.0,21.84,4.368
4514.0,Brian Hughes,3683.0,yes,20.0,15.0,22.25,4.45
2862.0,Victoria Goodwin,1073.0,yes,16.0,19.0,22.29,4.458
